CMDLINE /home/jack/anaconda3/bin/python main.py
MEM 302.605469 1660098969.7964
MEM 302.609375 1660098969.8966
MEM 302.425781 1660098969.9969
MEM 301.222656 1660098970.0972
MEM 301.234375 1660098970.1975
MEM 301.515625 1660098970.2978
MEM 300.671875 1660098970.3982
MEM 301.304688 1660098970.4984
MEM 301.316406 1660098970.5987
MEM 301.316406 1660098970.6991
MEM 305.144531 1660098970.7994
MEM 304.960938 1660098970.8997
MEM 305.218750 1660098971.0000
MEM 305.222656 1660098971.1003
MEM 305.335938 1660098971.2006
MEM 302.429688 1660098971.3009
MEM 303.738281 1660098971.4012
MEM 303.746094 1660098971.5015
MEM 303.746094 1660098971.6019
MEM 304.765625 1660098971.7022
MEM 304.355469 1660098971.8025
MEM 301.316406 1660098971.9043
MEM 301.320312 1660098972.0048
MEM 301.515625 1660098972.1051
MEM 303.230469 1660098972.2054
MEM 303.437500 1660098972.3057
MEM 303.449219 1660098972.4061
MEM 303.449219 1660098972.5064
MEM 302.609375 1660098972.6067
MEM 302.421875 1660098972.7071
MEM 302.414062 1660098972.8074
MEM 302.414062 1660098972.9078
MEM 302.710938 1660098973.0081
MEM 302.710938 1660098973.1084
MEM 302.695312 1660098973.2087
MEM 302.703125 1660098973.3091
MEM 302.710938 1660098973.4094
MEM 302.113281 1660098973.5097
MEM 302.511719 1660098973.6100
MEM 302.515625 1660098973.7103
MEM 302.710938 1660098973.8106
MEM 303.453125 1660098973.9108
MEM 303.437500 1660098974.0111
MEM 303.445312 1660098974.1115
MEM 303.453125 1660098974.2119
MEM 302.609375 1660098974.3123
MEM 303.437500 1660098974.4126
MEM 303.449219 1660098974.5129
MEM 303.453125 1660098974.6132
MEM 303.238281 1660098974.7138
MEM 301.363281 1660098974.8141
MEM 301.371094 1660098974.9144
MEM 301.515625 1660098975.0146
MEM 303.832031 1660098975.1149
MEM 303.816406 1660098975.2152
MEM 303.828125 1660098975.3155
MEM 303.832031 1660098975.4158
MEM 303.832031 1660098975.5161
MEM 306.195312 1660098975.6164
MEM 306.183594 1660098975.7166
MEM 306.187500 1660098975.8170
MEM 306.363281 1660098975.9173
MEM 302.542969 1660098976.0176
MEM 302.531250 1660098976.1178
MEM 302.535156 1660098976.2181
MEM 303.203125 1660098976.3185
MEM 303.113281 1660098976.4188
MEM 302.242188 1660098976.5191
MEM 302.226562 1660098976.6193
MEM 302.226562 1660098976.7196
MEM 302.609375 1660098976.8200
MEM 302.421875 1660098976.9203
MEM 302.417969 1660098977.0206
MEM 302.417969 1660098977.1210
MEM 301.515625 1660098977.2213
MEM 302.707031 1660098977.3217
MEM 302.703125 1660098977.4220
MEM 302.703125 1660098977.5224
MEM 303.832031 1660098977.6227
MEM 305.359375 1660098977.7230
MEM 301.457031 1660098977.8233
MEM 301.457031 1660098977.9237
MEM 301.515625 1660098978.0240
MEM 300.675781 1660098978.1243
MEM 301.382812 1660098978.2248
MEM 301.398438 1660098978.3309
